"","w_score","type","source","episodes","rating","favorites","Genre_Comedy","Genre_Supernatural","Genre_Romance","Genre_Shounen","Genre_Parody","Genre_School","Genre_Magic","Genre_Shoujo","Genre_Drama","Genre_Fantasy","Genre_Kids","Genre_Action","Genre_Music","Genre_Slice.of.Life","Genre_Josei","Genre_Harem","Genre_Shounen.Ai","Genre_Adventure","Genre_Super.Power","Genre_Sci.Fi","Genre_Ecchi","Genre_Seinen","Genre_Martial.Arts","Genre_Game","Genre_Sports","Genre_Demons","Genre_Historical","Genre_Horror","Genre_Mystery","Genre_Psychological","Genre_Vampire","Genre_Mecha","Genre_Military","Genre_Space","Genre_Samurai","Genre_Thriller","Genre_Police","Genre_Cars","Genre_Shoujo.Ai","Genre_Dementia","Genre_Yuri","popularity_category"
"672",6.87072705146866,"TV","Manga",12,"PG-13 - Teens 13 or older",3269,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"673",6.88513285324063,"TV","Other",52,"PG-13 - Teens 13 or older",43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"674",6.89903287279657,"OVA","Visual novel",1,"PG-13 - Teens 13 or older",3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"675",6.9062091503268,"TV","Original",12,"PG-13 - Teens 13 or older",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"676",6.97506896551724,"Special","Manga",1,"PG-13 - Teens 13 or older",0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kurang_populer"
"677",6.87362134537675,"TV","Manga",13,"PG-13 - Teens 13 or older",107,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"678",6.89290977443609,"TV","Game",51,"PG - Children",56,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"679",6.88204585886539,"TV","Original",13,"PG-13 - Teens 13 or older",24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"cukup_populer"
"680",6.8779743522638,"TV","Manga",51,"PG - Children",42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"681",6.87177927007299,"TV","Manga",12,"PG-13 - Teens 13 or older",420,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"682",6.91148400272294,"TV","Game",12,"PG-13 - Teens 13 or older",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"683",6.87032261992366,"TV","Web manga",12,"PG-13 - Teens 13 or older",3592,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"684",6.94812820512821,"Special","Manga",12,"PG-13 - Teens 13 or older",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"685",6.88309692671395,"OVA","Manga",1,"PG-13 - Teens 13 or older",15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"cukup_populer"
"686",6.87731133773245,"Special","Manga",2,"PG-13 - Teens 13 or older",34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"687",6.9142556281772,"TV","Manga",43,"G - All Ages",30,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"688",6.94028835063437,"OVA","Manga",1,"R - 17+ (violence & profanity)",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"689",6.97635253054101,"TV","Manga",12,"G - All Ages",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kurang_populer"
"690",6.88622902796272,"OVA","Game",1,"PG-13 - Teens 13 or older",7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"691",6.96797427652733,"TV","Original",51,"G - All Ages",3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kurang_populer"
"692",6.88643916913947,"TV","Manga",74,"G - All Ages",73,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"693",6.92759924385633,"Movie","Manga",1,"PG-13 - Teens 13 or older",1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"694",6.87193441894423,"TV","4-koma manga",13,"PG-13 - Teens 13 or older",234,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"695",6.87130347364819,"TV","Original",50,"R - 17+ (violence & profanity)",1123,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,"populer"
"696",6.87540104582115,"TV","Web manga",13,"PG-13 - Teens 13 or older",12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"697",6.87705977757183,"TV","Manga",26,"R - 17+ (violence & profanity)",157,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"698",6.90057701956849,"Movie","Light novel",1,"PG-13 - Teens 13 or older",6,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"699",6.96703821656051,"TV","Card game",51,"PG - Children",3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"700",6.87379215930305,"Special","Manga",1,"PG-13 - Teens 13 or older",28,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"701",6.96375384615385,"ONA","Original",1,"G - All Ages",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kurang_populer"
"702",6.87894335192251,"TV","Visual novel",13,"PG-13 - Teens 13 or older",170,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"703",6.8865059588299,"Special","Visual novel",1,"PG-13 - Teens 13 or older",10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"704",6.87147066631272,"TV","Manga",12,"PG-13 - Teens 13 or older",229,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"705",6.90098118962888,"TV","Manga",24,"PG-13 - Teens 13 or older",22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"706",6.87834223134839,"Movie","Book",1,"G - All Ages",155,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"707",6.87233647726401,"TV","Manga",13,"PG-13 - Teens 13 or older",316,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"708",6.87329085214386,"TV","Book",12,"R - 17+ (violence & profanity)",57,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"709",6.87721354166667,"OVA","Manga",2,"R - 17+ (violence & profanity)",30,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"cukup_populer"
"710",6.97728873239437,"TV","Original",32,"G - All Ages",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kurang_populer"
"711",6.94802816901408,"Movie","Original",1,"G - All Ages",2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"712",6.89631260794473,"TV","Original",26,"PG-13 - Teens 13 or older",22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"cukup_populer"
"713",6.91883012820513,"OVA","Original",1,"G - All Ages",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"714",6.87548860668288,"TV","Manga",12,"PG-13 - Teens 13 or older",75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"715",6.8715634861585,"Special","Manga",6,"PG-13 - Teens 13 or older",433,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"716",6.88166092613854,"TV","Original",13,"PG-13 - Teens 13 or older",59,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"cukup_populer"
"717",6.87517185776118,"OVA","Manga",2,"R - 17+ (violence & profanity)",28,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"718",6.88489247311828,"ONA","Original",1,"G - All Ages",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"719",6.97653846153846,"OVA","Manga",0,"PG-13 - Teens 13 or older",0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"720",6.91142760027192,"TV","Manga",12,"PG-13 - Teens 13 or older",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"721",6.88165869523627,"OVA","Visual novel",2,"PG-13 - Teens 13 or older",11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"722",6.87360677083333,"TV","Game",47,"PG - Children",361,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"723",6.97616724738676,"ONA","Picture book",1,"G - All Ages",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kurang_populer"
"724",6.87167666318164,"TV","Light novel",24,"PG-13 - Teens 13 or older",319,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"populer"
"725",6.87437913193446,"OVA","Manga",1,"R - 17+ (violence & profanity)",63,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"populer"
"726",6.94655778894472,"TV","Manga",56,"PG - Children",19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"727",6.88857360560805,"TV","Visual novel",12,"PG-13 - Teens 13 or older",19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"728",6.87747546614328,"TV","Manga",24,"R - 17+ (violence & profanity)",56,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"populer"
"729",6.97311336717428,"TV","Other",37,"PG - Children",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"kurang_populer"
"730",6.87172487970563,"Movie","Other",1,"G - All Ages",779,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"731",6.92998031496063,"Movie","Manga",1,"G - All Ages",1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"732",6.9214695945946,"ONA","Game",5,"PG-13 - Teens 13 or older",4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"733",6.97747795414462,"TV","Game",20,"G - All Ages",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kurang_populer"
"734",6.90854522454143,"Special","Manga",3,"PG-13 - Teens 13 or older",6,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"735",6.87182575349032,"TV","Other",24,"R - 17+ (violence & profanity)",503,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"736",6.95370879120879,"OVA","Other",1,"PG-13 - Teens 13 or older",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kurang_populer"
"737",6.87255781741868,"Movie","Manga",1,"PG-13 - Teens 13 or older",191,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"738",6.90864299302473,"Music","Manga",1,"G - All Ages",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"739",6.8795652173913,"TV","Manga",12,"PG-13 - Teens 13 or older",41,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"740",6.87713082143693,"TV","Game",13,"PG-13 - Teens 13 or older",32,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"741",6.90364991717283,"TV","Original",12,"G - All Ages",4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"742",6.87912548667266,"TV","Light novel",24,"R - 17+ (violence & profanity)",91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"743",6.87019859089754,"TV","Light novel",13,"PG-13 - Teens 13 or older",13951,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"744",6.97804964539007,"ONA","Original",12,"PG-13 - Teens 13 or older",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kurang_populer"
"745",6.88405442804428,"Movie","Novel",1,"PG-13 - Teens 13 or older",8,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"cukup_populer"
"746",6.87433058555998,"Special","Manga",2,"PG-13 - Teens 13 or older",40,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"747",6.88238617886179,"TV","Other",26,"PG-13 - Teens 13 or older",5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"748",6.88064082416623,"OVA","Manga",1,"PG-13 - Teens 13 or older",4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"cukup_populer"
"749",6.91390489913545,"TV","Manga",25,"PG-13 - Teens 13 or older",15,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"750",6.87560728744939,"OVA","Original",1,"PG-13 - Teens 13 or older",20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"751",6.87365238237938,"Special","Manga",1,"PG-13 - Teens 13 or older",55,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"752",6.87051835155021,"TV","Light novel",12,"PG-13 - Teens 13 or older",724,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"753",6.87432413254807,"TV","Original",26,"PG-13 - Teens 13 or older",94,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"754",6.87099800203072,"TV","Novel",11,"R - 17+ (violence & profanity)",9442,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"populer"
"755",6.87043177599229,"TV","Light novel",10,"R - 17+ (violence & profanity)",687,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"756",6.87190479167318,"TV","Manga",25,"PG-13 - Teens 13 or older",682,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"757",6.9702302631579,"Movie","Other",1,"PG-13 - Teens 13 or older",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"kurang_populer"
"758",6.8720307241161,"Special","Manga",1,"PG-13 - Teens 13 or older",64,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"759",6.87475870685616,"TV","Web manga",12,"R - 17+ (violence & profanity)",53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"populer"
"760",6.97710017574692,"ONA","Original",0,"G - All Ages",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kurang_populer"
"761",6.87464092605285,"Special","Original",9,"G - All Ages",52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"762",6.87570172155689,"Movie","Original",1,"PG-13 - Teens 13 or older",92,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,"cukup_populer"
"763",6.88323919183141,"OVA","Original",1,"PG-13 - Teens 13 or older",8,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"764",6.9720770519263,"Special","Web manga",3,"PG-13 - Teens 13 or older",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kurang_populer"
"765",6.87708275220828,"Special","Game",4,"PG - Children",20,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"766",6.8706375410625,"TV","Manga",12,"PG-13 - Teens 13 or older",567,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"767",6.96908943089431,"OVA","Manga",1,"None",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kurang_populer"
"768",6.8745603532141,"Movie","Light novel",1,"PG-13 - Teens 13 or older",74,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"769",6.89952519379845,"OVA","4-koma manga",1,"PG-13 - Teens 13 or older",2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"770",6.96521875,"Movie","Original",1,"G - All Ages",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"771",6.87658099352052,"OVA","Manga",4,"R - 17+ (violence & profanity)",163,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"772",6.88167880413952,"TV","Game",26,"PG-13 - Teens 13 or older",29,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"773",6.92204099060632,"TV","Game",31,"PG-13 - Teens 13 or older",13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"cukup_populer"
"774",6.92091060985798,"Movie","Original",1,"PG-13 - Teens 13 or older",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"cukup_populer"
"775",6.87271798760091,"TV","Original",24,"R - 17+ (violence & profanity)",220,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"776",6.87065671641791,"TV","Light novel",12,"PG-13 - Teens 13 or older",988,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"populer"
"777",6.8868017645437,"TV","Light novel",13,"PG-13 - Teens 13 or older",9,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cukup_populer"
"778",6.97242016806723,"Special","Manga",1,"G - All Ages",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kurang_populer"
